feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
Sgcd	type	wound	2.31455970762977	0.165759384663472	6.36615009772027e-40	3.09140248745296e-38	CPLM	1.01	825	189	77
Tenm2	type	wound	1.48899127072226	0.107343300412714	1.80568516743891e-39	8.4311607433494e-38	CPLM	1.01	825	304	63
Dpp6	type	wound	3.21623642914946	0.234305093146342	9.2049914404309e-39	4.13883689210485e-37	CPLM	1.01	825	122	85
Camta1	type	wound	1.95993830276972	0.143216124933787	1.46661616158987e-38	6.35882864346467e-37	CPLM	1.01	825	188	77
Cdh18	type	wound	3.17566740059665	0.234684126432064	8.14472706508216e-38	3.40955126103784e-36	CPLM	1.01	825	129	84
Sdk1	type	wound	3.52218418287392	0.263340083470247	4.62505073134131e-37	1.87160386261612e-35	CPLM	1.01	825	148	82
Gm32647	type	wound	3.67114216106218	0.275273238633017	7.08831855375716e-37	2.77587700782619e-35	CPLM	1.01	825	114	86
Lingo2	type	wound	5.23777483496524	0.398555264401558	5.99054481977377e-36	2.27266294100167e-34	CPLM	1.01	825	148	82
March1	type	wound	4.26339688542369	0.329490125514484	5.41447161410826e-35	1.99186925440225e-33	CPLM	1.01	825	133	84
Kcnq5	type	wound	2.81691659654146	0.218681139991533	1.01282647195741e-34	3.61638628516557e-33	CPLM	1.01	825	122	85
Zfhx3	type	wound	3.54213031390871	0.275324647876309	1.20480067244075e-34	4.17893718955164e-33	CPLM	1.01	825	165	80
Kcnip4	type	wound	4.08773156022483	0.3189379856458	2.03238270546276e-34	6.85364612342163e-33	CPLM	1.01	825	166	80
Agbl1	type	wound	2.34528088697169	0.193166797381026	2.54395653760592e-31	8.34692766663133e-30	CPLM	1.01	825	178	78
Rgs6	type	wound	3.13556217395186	0.259317330052971	4.25176311847937e-31	1.35832642785104e-29	CPLM	1.01	825	113	86
Ctnna3	type	wound	3.89958636976938	0.322644639919556	4.49035999807279e-31	1.39776847119497e-29	CPLM	1.01	825	189	77
Sox5	type	wound	2.57865771514417	0.214371587909263	8.11862864955773e-31	2.46400379514077e-29	CPLM	1.01	825	145	82
Trpm3	type	wound	4.39109914336608	0.369397547134437	3.4742781799101e-30	1.02872529522216e-28	CPLM	1.01	825	125	85
Cacna1c	type	wound	2.73740972583595	0.230357553759649	3.61485165520598e-30	1.04486426414763e-28	CPLM	1.01	825	118	86
Erbb4	type	wound	3.84442496766525	0.329717579537584	3.49314747910594e-29	9.86204892938282e-28	CPLM	1.01	825	135	84
Sugct	type	wound	3.65364057689042	0.31449933641842	5.35424875153616e-29	1.47728590553748e-27	CPLM	1.01	825	117	86
Piezo2	type	wound	3.72477261167743	0.320771018262687	5.65218946076849e-29	1.5248351123051e-27	CPLM	1.01	825	85	90
Rasgef1b	type	wound	3.58759790104705	0.309067264178115	5.89074534527913e-29	1.55464453242801e-27	CPLM	1.01	825	84	90
Elovl6	type	wound	-2.2193545408892	0.192537555476441	1.32605952076422e-28	3.42518352810162e-27	CPLM	1.403	825	308	63
Nav3	type	wound	1.34646184844905	0.117391853351654	2.34360529239397e-28	5.92736838534642e-27	CPLM	1.01	825	209	75
Gm11867	type	wound	3.61723220091662	0.315944825902476	2.88488396479011e-28	7.14744721072488e-27	CPLM	1.01	825	99	88
Cacna2d3	type	wound	3.29941458214186	0.288482599290877	3.24417363461018e-28	7.87685358483352e-27	CPLM	1.01	825	98	88
Adamtsl1	type	wound	1.64335409191386	0.143932159448187	3.94076662032816e-28	9.38056995505567e-27	CPLM	1.01	825	186	77
Fgf12	type	wound	2.98295484696906	0.261744743014939	4.86031738911233e-28	1.13469717507353e-26	CPLM	1.01	825	103	88
Frmd4a	type	wound	2.152055226245	0.189080853264754	5.62613881869944e-28	1.28870425017002e-26	CPLM	1.01	825	125	85
Nfia	type	wound	-1.69344099398205	0.149298966472137	8.28021300898773e-28	1.8615145542428e-26	CPLM	1.01	825	383	54
Hacd2	type	wound	-2.7568793711084	0.243882466353224	1.21072749835768e-27	2.67240578728403e-26	CPLM	1.282	825	278	66
Thsd4	type	wound	3.36634162528135	0.298380148469927	1.50490469530783e-27	3.26241839304233e-26	CPLM	1.01	825	88	89
Auts2	type	wound	-0.957994757271702	0.0850346084473663	1.76356759522645e-27	3.75608958000861e-26	CPLM	1.182	825	555	33
Hdac9	type	wound	1.93917520668546	0.173981918904812	5.72075049871809e-27	1.19741225955927e-25	CPLM	1.01	825	164	80
Cadps	type	wound	2.70167969096817	0.24269919642348	6.56057265200096e-27	1.34992122025918e-25	CPLM	1.01	825	85	90
Erc2	type	wound	4.21700901011716	0.379734091640198	8.50488478588477e-27	1.72082168834402e-25	CPLM	1.01	825	98	88
Nav2	type	wound	2.09257417553387	0.189345299643162	1.43087013608006e-26	2.8476661396741e-25	CPLM	1.01	825	131	84
Skint5	type	wound	2.54148093315843	0.230018676246073	1.46755779918059e-26	2.87357285194393e-25	CPLM	1.01	825	113	86
Nrxn3	type	wound	5.70363542527006	0.516489631167017	1.55459837131618e-26	2.99568638536166e-25	CPLM	1.01	825	189	77
Tshz2	type	wound	1.96015972709043	0.177677445062948	1.7287145335536e-26	3.27915538083448e-25	CPLM	1.01	825	122	85
Pbx1	type	wound	-1.84949800798783	0.168399129903563	2.78499292760783e-26	5.20150986787062e-25	CPLM	1.01	825	392	52
Galnt17	type	wound	2.31548404448457	0.211557857442354	4.01408213378567e-26	7.38347834911485e-25	CPLM	1.01	825	108	87
Arhgap15	type	wound	1.9479116043871	0.178062560084852	4.23008316408832e-26	7.66465815104959e-25	CPLM	1.01	825	154	81
App	type	wound	1.44485132394082	0.132438667173306	5.63925823366538e-26	1.00677345524555e-24	CPLM	1.01	825	258	69
Inpp4b	type	wound	1.81943944828644	0.166814168067513	5.78215988886275e-26	1.01732494276513e-24	CPLM	1.01	825	150	82
Schip1	type	wound	4.80114429001092	0.440396768841247	6.07384644382709e-26	1.05337851182944e-24	CPLM	1.01	825	93	89
Npas3	type	wound	4.66728970107439	0.428381444059649	6.47674977249854e-26	1.10743298926947e-24	CPLM	1.01	825	124	85
Malrd1	type	wound	4.29798496646226	0.395965671421287	9.57114055351513e-26	1.6138006433288e-24	CPLM	1.01	825	110	87
Nfib	type	wound	-1.32866852853814	0.122842465531714	1.38176656293597e-25	2.29789672247159e-24	CPLM	1.12	825	393	52
Rims1	type	wound	2.70878008219564	0.250757638403877	1.57409163013698e-25	2.58236113376525e-24	CPLM	1.01	825	84	90
Pcsk5	type	wound	2.73263716114186	0.253805919552817	2.21280945065959e-25	3.58180089746765e-24	CPLM	1.01	825	88	89
Ptprm	type	wound	2.00564310289621	0.186570406083684	2.59082045130849e-25	4.13849477353751e-24	CPLM	1.01	825	127	85
5730522E02Rik	type	wound	4.06622946485915	0.378354009341738	2.66334598890014e-25	4.19909354613607e-24	CPLM	1.01	825	112	86
Grid2	type	wound	6.140187116829	0.572200804173069	3.11025815973533e-25	4.84083769989576e-24	CPLM	1.01	825	204	75
Nalcn	type	wound	3.35468513373937	0.314417324035275	5.55896191138288e-25	8.5425060258466e-24	CPLM	1.01	825	86	90
Adgrl3	type	wound	3.92284793160285	0.37108903775344	1.4041846224763e-24	2.13085016460779e-23	CPLM	1.01	825	118	86
Dmd	type	wound	1.33936242103078	0.127633361373348	2.89713006710509e-24	4.34211839687108e-23	CPLM	1.01	825	282	66
Thsd7a	type	wound	2.03652840344288	0.194279945063569	3.22193463949667e-24	4.77003494188897e-23	CPLM	1.01	825	102	88
Anks1b	type	wound	4.81148208677223	0.459407402611476	3.5108437159367e-24	5.13513767608091e-23	CPLM	1.01	825	136	84
Acacb	type	wound	-2.0715546666723	0.197891505353679	3.68188271102085e-24	5.32119715616585e-23	CPLM	1.312	825	307	63
Neat1	type	wound	-2.61963548458224	0.25130988895492	5.55570414949304e-24	7.93485274998183e-23	CPLM	1.01	825	397	52
Gpc6	type	wound	1.35410564685669	0.12993115457716	5.67088904536639e-24	8.0051852338079e-23	CPLM	1.01	825	235	72
Sema6d	type	wound	3.75288531731348	0.361262854653005	7.73656525271245e-24	1.07956209388424e-22	CPLM	1.01	825	90	89
Tenm3	type	wound	3.30068578674884	0.31901798283912	1.13950062984085e-23	1.57199291434863e-22	CPLM	1.01	825	112	86
Mctp1	type	wound	2.1081143569321	0.203947318496087	1.24780815119363e-23	1.70206639949334e-22	CPLM	1.01	825	128	84
Cers4	type	wound	-2.13237557142209	0.206536675610271	1.39552030204659e-23	1.87379319206919e-22	CPLM	1.275	825	302	63
Drg1	type	wound	2.11733661230542	0.205093963854846	1.40457315056257e-23	1.87379319206919e-22	CPLM	1.01	825	105	87
Kcnma1	type	wound	3.05209769211248	0.296159351307765	1.66031515644116e-23	2.19089413034735e-22	CPLM	1.01	825	105	87
Fgf14	type	wound	3.41330711579433	0.332141272687291	2.1665497795191e-23	2.82816283046902e-22	CPLM	1.01	825	102	88
Dlgap1	type	wound	5.02756618957651	0.492050780471305	3.7254825164751e-23	4.81142103723486e-22	CPLM	1.01	825	149	82
Rabgap1l	type	wound	1.5156751306271	0.149664075610658	8.49737913584017e-23	1.08587560746421e-21	CPLM	1.01	825	160	81
Zfp804b	type	wound	4.18154193246066	0.415114841151483	1.38646748083089e-22	1.75330366846739e-21	CPLM	1.01	825	104	87
Plce1	type	wound	2.28208635655585	0.226822346050116	1.54690637627705e-22	1.9360250936086e-21	CPLM	1.01	825	87	89
Ncam2	type	wound	2.36689667515113	0.236137196207484	2.17492029114735e-22	2.69423799331927e-21	CPLM	1.01	825	90	89
Pcdh9	type	wound	3.51569259876463	0.351019117731668	2.33179141258957e-22	2.85938866149872e-21	CPLM	1.01	825	110	87
Nrxn1	type	wound	3.47513062244319	0.347033993077012	2.37138756410989e-22	2.8788645028294e-21	CPLM	1.01	825	132	84
Frmd4b	type	wound	1.91529897150911	0.191967005873652	3.29588511337055e-22	3.96158864121966e-21	CPLM	1.01	825	117	86
Abr	type	wound	2.00663313110591	0.201385220957545	3.70674827582636e-22	4.41175726162079e-21	CPLM	1.01	825	92	89
Ptprj	type	wound	1.48014614666035	0.148666698998446	3.98326226637284e-22	4.69483533143362e-21	CPLM	1.01	825	188	77
St6galnac3	type	wound	2.82565043444553	0.28401418010275	4.24756336223311e-22	4.95821338629903e-21	CPLM	1.01	825	86	90
Syne1	type	wound	2.0411659160724	0.205442850797513	4.79537875075053e-22	5.54437124134395e-21	CPLM	1.01	825	110	87
Plcb1	type	wound	1.44588870406708	0.145910108460248	6.05158341767281e-22	6.89181564973134e-21	CPLM	1.01	825	185	78
Cadps2	type	wound	3.27536429839576	0.330543423147718	6.07433504547985e-22	6.89181564973134e-21	CPLM	1.01	825	93	89
Phactr1	type	wound	3.9612980347671	0.400013601998841	6.41592262845289e-22	7.21197228790908e-21	CPLM	1.01	825	94	89
Wdpcp	type	wound	1.97975111679762	0.20033942457574	7.73396756119621e-22	8.61379506357083e-21	CPLM	1.01	825	94	89
Negr1	type	wound	1.72083245101535	0.17499817858483	1.1917601679857e-21	1.31526985812241e-20	CPLM	1.01	825	143	83
Skint6	type	wound	2.90001303986066	0.295045097478913	1.23907046171045e-21	1.35249406415519e-20	CPLM	1.01	825	95	88
Cntn5	type	wound	6.16361266192047	0.62713145807669	1.24777047104927e-21	1.35249406415519e-20	CPLM	1.01	825	156	81
Nlgn1	type	wound	3.85046447911775	0.392841941344373	1.58145836982721e-21	1.69901810705331e-20	CPLM	1.01	825	118	86
Chrm3	type	wound	3.73802100725188	0.381517467842852	1.63549546292329e-21	1.74165920349901e-20	CPLM	1.01	825	109	87
Enox1	type	wound	2.38329690931189	0.244932383673123	2.96618065929347e-21	3.13125506120198e-20	CPLM	1.01	825	87	89
Sntg1	type	wound	4.73807212043104	0.492229471044741	7.43672934421886e-21	7.7829219171394e-20	CPLM	1.01	825	129	84
Cmss1	type	wound	-1.09262577148897	0.113690280689342	8.4923743010563e-21	8.81174564229261e-20	CPLM	1.106	825	510	38
Pde4b	type	wound	1.64809734244769	0.17202075621088	1.10074003404859e-20	1.13245627231778e-19	CPLM	1.01	825	114	86
Pitpnc1	type	wound	1.92547206701786	0.20185762380617	1.58659819089285e-20	1.61859680986884e-19	CPLM	1.01	825	97	88
Cacna1a	type	wound	3.90721631122195	0.412065625898581	2.59352922090341e-20	2.62378706181395e-19	CPLM	1.01	825	85	90
Pde7b	type	wound	2.39678113359585	0.254263268461653	4.19031375940423e-20	4.20416603629483e-19	CPLM	1.01	825	97	88
Dab1	type	wound	4.85815149068488	0.516372916900659	4.89785310929964e-20	4.87376530712275e-19	CPLM	1.01	825	128	84
Mast4	type	wound	1.00608585354007	0.107062641788089	5.38532771179947e-20	5.29333409432496e-19	CPLM	1.01	825	241	71
Zfp536	type	wound	2.42207255421261	0.257757550599688	5.40670039288546e-20	5.29333409432496e-19	CPLM	1.01	825	86	90
Trdn	type	wound	2.09019133125091	0.223987808473741	9.42848738814356e-20	9.15694695136503e-19	CPLM	1.01	825	110	87
Gm26917	type	wound	-1.10538526503007	0.119072372276073	1.42395126077423e-19	1.37196573855549e-18	CPLM	1.18	825	514	38
Spag16	type	wound	5.82859888272788	0.632056921178547	2.40166761777538e-19	2.29576731336953e-18	CPLM	1.01	825	142	83
Cntn4	type	wound	5.63549401580509	0.611240411829804	2.43991933574559e-19	2.31411099499621e-18	CPLM	1.01	825	153	81
Gabrb1	type	wound	3.85109187977055	0.420406695545947	4.02497412287712e-19	3.78784386447505e-18	CPLM	1.01	825	88	89
Cpq	type	wound	1.6273462443594	0.178900462323519	6.885250517752e-19	6.42976471426994e-18	CPLM	1.01	825	115	86
Opcml	type	wound	1.09483069193394	0.12066165331954	8.33128463329401e-19	7.72074774413658e-18	CPLM	1.01	825	284	66
Ank2	type	wound	1.47137618203702	0.162347979650782	9.09080039906026e-19	8.36078157913573e-18	CPLM	1.01	825	169	80
Tango6	type	wound	2.06062040921179	0.228126913456834	1.17019025192198e-18	1.06812854573931e-17	CPLM	1.01	825	88	89
Cadm2	type	wound	5.49540457633481	0.608770349132867	1.2272253405087e-18	1.11182952490863e-17	CPLM	1.01	825	135	84
Ankrd44	type	wound	1.87856157161799	0.209556706765445	2.06198392858343e-18	1.85425814022243e-17	CPLM	1.01	825	86	90
Gria4	type	wound	1.84070295789153	0.206257358800769	2.87190555747546e-18	2.56359804909942e-17	CPLM	1.01	825	108	87
Fry	type	wound	1.66803764245051	0.188550320789557	5.43231376405376e-18	4.81374372960676e-17	CPLM	1.01	825	113	86
Morrbid	type	wound	2.04469550793219	0.232263172913602	7.73471606335453e-18	6.80430818906696e-17	CPLM	1.01	825	94	89
Myo16	type	wound	1.96237530082662	0.223888050083983	1.05674506120904e-17	9.22941370005596e-17	CPLM	1.01	825	88	89
Csgalnact1	type	wound	1.53414150661919	0.175523940327211	1.29035479866022e-17	1.11892194683822e-16	CPLM	1.01	825	106	87
Slc25a21	type	wound	4.98704539627879	0.573543458909565	1.85952161214418e-17	1.6010349199596e-16	CPLM	1.01	825	90	89
Slc24a3	type	wound	1.86762029894353	0.214981610334503	1.98021356493977e-17	1.692943146364e-16	CPLM	1.01	825	100	88
Itpr1	type	wound	2.21584671252434	0.255862987692362	2.46221788810663e-17	2.09030245885416e-16	CPLM	1.01	825	87	89
Grik2	type	wound	3.89121216679359	0.449447610443667	2.51261495145427e-17	2.11827399379547e-16	CPLM	1.01	825	97	88
Cacna2d1	type	wound	1.7942228080103	0.207644609086851	2.87860842164255e-17	2.41009008543039e-16	CPLM	1.01	825	89	89
Edil3	type	wound	4.03075926579791	0.466696755955391	2.97370372261528e-17	2.47265501318833e-16	CPLM	1.01	825	91	89
Agbl4	type	wound	6.06855135026297	0.704371786002011	3.52533605383466e-17	2.91139997915325e-16	CPLM	1.01	825	146	82
Ankfn1	type	wound	5.46210367600702	0.635197444278794	4.02238383943756e-17	3.29944187910621e-16	CPLM	1.01	825	96	88
Mgll	type	wound	-1.40053407344413	0.163433914684302	5.09626251784153e-17	4.12882730546499e-16	CPLM	1.396	825	402	51
Robo1	type	wound	1.14272844429952	0.133351557624464	5.10151644003087e-17	4.12882730546499e-16	CPLM	1.01	825	210	75
Arid1b	type	wound	-1.34429662124766	0.158050663325014	8.47130233538728e-17	6.8107026722915e-16	CPLM	1.01	825	304	63
Ltbp1	type	wound	1.71297127966286	0.201705134618572	9.39176762270448e-17	7.50105650918634e-16	CPLM	1.01	825	96	88
Fa2h	type	wound	-1.80207674525851	0.213022328102968	1.21783163296064e-16	9.66305622492951e-16	CPLM	1.314	825	209	75
A830018L16Rik	type	wound	3.8203578364136	0.452861079099938	1.46578893952811e-16	1.155498553628e-15	CPLM	1.01	825	95	88
Iqgap2	type	wound	1.79438355558434	0.21276528739523	1.49395789685157e-16	1.17010637856633e-15	CPLM	1.01	825	97	88
Csmd3	type	wound	6.13595744704209	0.728093960330059	1.56867621766233e-16	1.22075187707825e-15	CPLM	1.01	825	142	83
Fbxl7	type	wound	1.77640039991005	0.211931387696758	2.24114687280682e-16	1.73296325069266e-15	CPLM	1.01	825	120	85
Il1rapl1	type	wound	4.57055075290416	0.545344674552189	2.25750124422065e-16	1.73456108258472e-15	CPLM	1.01	825	99	88
Diaph2	type	wound	-1.13361694424798	0.135686261497088	2.77373763655193e-16	2.11780974262518e-15	CPLM	1.01	825	344	58
Mgat4c	type	wound	5.27250953406419	0.632317317312283	3.14992261581131e-16	2.39000378474683e-15	CPLM	1.01	825	112	86
Asic2	type	wound	5.18303602301774	0.623248614170447	3.74530092045767e-16	2.82409647045691e-15	CPLM	1.01	825	131	84
Mecom	type	wound	3.5880037592792	0.431626828970516	3.8461546682465e-16	2.88224183163657e-15	CPLM	1.01	825	96	88
Il1rapl2	type	wound	5.64975037574618	0.68095553184438	4.35354670602487e-16	3.24245748534613e-15	CPLM	1.01	825	106	87
Car10	type	wound	4.29282189062615	0.518418115034069	4.93584498243889e-16	3.65372915163464e-15	CPLM	1.01	825	94	89
Adcy2	type	wound	1.95817798013285	0.239012825513498	9.72325059762257e-16	7.15395528819018e-15	CPLM	1.01	825	86	90
Stk39	type	wound	1.86363881447706	0.228086839714772	1.15147740294943e-15	8.42104558542534e-15	CPLM	1.01	825	115	86
Acsbg1	type	wound	-1.85298620583617	0.227058015985326	1.24217595534011e-15	9.02994975917902e-15	CPLM	1.01	825	271	67
Dpyd	type	wound	0.977176708149556	0.119778929866303	1.26794037558716e-15	9.16237866644529e-15	CPLM	1.01	825	253	69
Elovl5	type	wound	-2.3299091740727	0.286614964294374	1.58407712797616e-15	1.13791102565862e-14	CPLM	1.348	825	189	77
Casz1	type	wound	-1.63752652473457	0.202237958146379	2.02211775521847e-15	1.44402997343249e-14	CPLM	1.01	825	282	66
Nkain2	type	wound	4.67494975891934	0.578417751206778	2.26166375093193e-15	1.59631383350661e-14	CPLM	1.01	825	226	73
Slc4a4	type	wound	1.55275518891839	0.192104779817684	2.25225275708299e-15	1.59631383350661e-14	CPLM	1.01	825	105	87
B3galt1	type	wound	4.68372873421283	0.579802622210392	2.33434734528523e-15	1.63809114287646e-14	CPLM	1.01	825	99	88
Frmpd4	type	wound	4.38656054289445	0.543280489055501	2.40513723108602e-15	1.67097136270799e-14	CPLM	1.01	825	92	89
Sfi1	type	wound	1.36715381935188	0.169327672621931	2.40873137128416e-15	1.67097136270799e-14	CPLM	1.01	825	123	85
Arl15	type	wound	-1.30843961102421	0.162130524022542	2.47786229987887e-15	1.70916183639372e-14	CPLM	1.01	825	304	63
Myo1d	type	wound	1.52438764986971	0.189059959268192	2.61897464193503e-15	1.79629108209555e-14	CPLM	1.01	825	104	87
Adarb2	type	wound	5.37959938553359	0.670604787068086	3.571116513476e-15	2.43558171199993e-14	CPLM	1.01	825	92	89
Fmn1	type	wound	1.74987320758089	0.220084540808301	6.0973810234044e-15	4.13531874995137e-14	CPLM	1.01	825	93	89
Epha6	type	wound	5.58117761346061	0.703731919426167	7.08708050900747e-15	4.7798420766306e-14	CPLM	1.01	825	150	82
Camk1d	type	wound	-1.13565825769593	0.143495654838849	8.02300766517657e-15	5.38117751686428e-14	CPLM	1.01	825	412	50
Itpr2	type	wound	1.6376089027089	0.207032825812426	8.2869197900415e-15	5.52764869511559e-14	CPLM	1.01	825	93	89
Tmem132d	type	wound	5.49118064772435	0.698097563409907	1.14984252985373e-14	7.62791711061433e-14	CPLM	1.01	825	97	88
Secisbp2l	type	wound	-2.76666009306039	0.351843552280441	1.1722414633062e-14	7.73424530681373e-14	CPLM	1.01	825	225	73
Cep128	type	wound	1.54617963861457	0.196740726060271	1.21076416926756e-14	7.94523081886926e-14	CPLM	1.01	825	93	89
Dpp10	type	wound	6.37775331920828	0.816130430705822	1.68159540508347e-14	1.09755743105985e-13	CPLM	1.01	825	173	79
Esrrg	type	wound	1.04458575914577	0.134149509283631	2.06596409853909e-14	1.34121947359703e-13	CPLM	1.01	825	146	82
Grm7	type	wound	5.13638297540733	0.661845290563507	2.50203873142349e-14	1.61567820210006e-13	CPLM	1.01	825	122	85
Tgfbi	type	wound	1.52061388101883	0.196573717080795	3.00822595444691e-14	1.93226788820029e-13	CPLM	1.01	825	174	79
Palld	type	wound	2.67353212782226	0.348284432195955	4.63905055286328e-14	2.96410914272422e-13	CPLM	1.01	825	93	89
Sox2ot	type	wound	5.40513149665739	0.71043539079276	7.60232908556982e-14	4.83205628789621e-13	CPLM	1.01	825	87	89
Slc9a9	type	wound	1.34208682532055	0.177447129964086	1.05072955418007e-13	6.64367541028439e-13	CPLM	1.01	825	139	83
Pde1c	type	wound	4.14494853195426	0.552220337705852	1.58485118839824e-13	9.9689603249506e-13	CPLM	1.01	825	97	88
Slc8a1	type	wound	1.5726315608384	0.211202021522527	2.42743817522679e-13	1.51902574470377e-12	CPLM	1.01	825	94	89
Egfr	type	wound	-2.30786346596715	0.310503090428672	2.67024631782644e-13	1.66239950248271e-12	CPLM	1.01	825	272	67
Hivep3	type	wound	1.24165794225306	0.167419801587681	2.99529604151022e-13	1.85524969101705e-12	CPLM	1.01	825	117	86
Soat1	type	wound	-2.22183980301276	0.300761824889947	3.67765090447969e-13	2.26632903453723e-12	CPLM	1.303	825	178	78
Sdr16c6	type	wound	-3.33522450443975	0.452249419372989	4.01981986174046e-13	2.46467743038026e-12	CPLM	1.226	825	175	79
Ttc28	type	wound	1.45730527924685	0.197792572019463	4.21981643684581e-13	2.57430007755317e-12	CPLM	1.01	825	117	86
Rbm25	type	wound	-1.956190186832	0.265770652091787	4.44525754515486e-13	2.698271329909e-12	CPLM	1.01	825	280	66
Abca1	type	wound	-1.85716647629366	0.254421906530493	6.80956034509023e-13	4.11283893479579e-12	CPLM	1.01	825	219	73
Dgkb	type	wound	5.46364314069583	0.748779447172596	6.94498642906056e-13	4.17386808162353e-12	CPLM	1.01	825	133	84
2210408I21Rik	type	wound	1.21496735373465	0.166786945389618	7.5608279105264e-13	4.52159856324091e-12	CPLM	1.01	825	134	84
Lama2	type	wound	1.04526796701453	0.143749168399816	8.28143966744111e-13	4.92826850797721e-12	CPLM	1.01	825	183	78
Cacnb2	type	wound	2.26624497976147	0.312193733585466	9.02532728168884e-13	5.31694729214428e-12	CPLM	1.01	825	85	90
Clybl	type	wound	1.09703716867644	0.151120766136253	9.01012073279333e-13	5.31694729214428e-12	CPLM	1.01	825	134	84
Ntm	type	wound	5.72462766256814	0.788684423971912	9.06596449319494e-13	5.31694729214428e-12	CPLM	1.01	825	115	86
Cped1	type	wound	1.26928847604202	0.175264870375109	1.01542775378006e-12	5.92658313985093e-12	CPLM	1.01	825	138	83
Nr3c2	type	wound	1.16954124317358	0.16181907920576	1.12391818480496e-12	6.52840515001539e-12	CPLM	1.01	825	124	85
Pparg	type	wound	-1.2239205968457	0.16998860568545	1.35863845507072e-12	7.85422421169455e-12	CPLM	1.01	825	279	66
Cdkal1	type	wound	0.906740090782555	0.126190953585543	1.50202652538347e-12	8.64199147779871e-12	CPLM	1.01	825	200	76
Cntnap5a	type	wound	5.9125419971765	0.822937990011681	1.51017241295114e-12	8.64787410057872e-12	CPLM	1.01	825	127	85
Srrm2	type	wound	-2.03363162792077	0.283199707329325	1.54983111589323e-12	8.8333097403492e-12	CPLM	1.01	825	262	68
Ccdc171	type	wound	1.33235649336669	0.185574416007608	1.56349748630887e-12	8.86956050644377e-12	CPLM	1.01	825	97	88
Rbm47	type	wound	-1.02408944410003	0.142705058335838	1.60016364209998e-12	9.03534261167149e-12	CPLM	1.01	825	309	63
Gk5	type	wound	-1.51516515256867	0.21144757637457	1.72100207379695e-12	9.67266906291436e-12	CPLM	1.094	825	221	73
