feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
St3gal4	type	wound	1.40816512213162	0.113730755944483	1.13824497132618e-34	1.22528723383935e-33	CPLM	1.01	4694	560	88
Arhgap15	type	wound	1.35135012550114	0.109329591023773	1.47039921412852e-34	1.49490586769733e-33	CPLM	1.01	4694	600	87
Rabgap1l	type	wound	1.40071342435416	0.113319257917509	1.4626517753402e-34	1.49490586769733e-33	CPLM	1.01	4694	545	88
Mctp1	type	wound	1.48397377789451	0.120685599208047	3.17844795100031e-34	3.14408635153003e-33	CPLM	1.01	4694	477	90
Cdk8	type	wound	0.520905795030299	0.0427335314079222	1.13480219604828e-33	1.09299369408861e-32	CPLM	1.454	4694	4451	5
Ptprg	type	wound	1.4318354960817	0.117904166555595	1.94928753594798e-33	1.82933137988964e-32	CPLM	1.01	4694	494	89
Mast4	type	wound	1.33786425665528	0.114376775167689	3.56365945501947e-31	3.26074840134282e-30	CPLM	1.01	4694	578	88
Camk1d	type	wound	-1.10139240056194	0.0942709613161756	4.16981392076121e-31	3.72232169511855e-30	CPLM	1.01	4694	3491	26
Adamtsl1	type	wound	1.04051369889128	0.0908585415855011	5.72708246702004e-30	4.99074329268889e-29	CPLM	1.01	4694	1040	78
Pde4d	type	wound	0.814151722057766	0.0724205051666614	5.92823307923021e-29	5.04589141162386e-28	CPLM	1.01	4694	1763	62
Rbms3	type	wound	0.743316553710377	0.0683679169173692	3.28925649937417e-27	2.73606336084306e-26	CPLM	1.01	4694	1955	58
Cdkal1	type	wound	1.34012131943469	0.123625649319834	4.63632400373528e-27	3.77087685637136e-26	CPLM	1.01	4694	477	90
Neat1	type	wound	-2.14568303723125	0.198176376018285	5.32632324512427e-27	4.2379006689467e-26	CPLM	1.01	4694	3373	28
Meg3	type	wound	-3.9643177313887	0.369303372291974	1.42193265418142e-26	1.10729223708596e-25	CPLM	1.01	4694	3647	22
Cdk14	type	wound	1.11885769306768	0.104384795500418	1.68355182685146e-26	1.28370826797424e-25	CPLM	1.01	4694	748	84
Cpq	type	wound	1.28557270441281	0.121341713741057	6.18201496343507e-26	4.61758668697395e-25	CPLM	1.01	4694	510	89
Aff3	type	wound	1.3238114352895	0.12514227109032	7.31973858707074e-26	5.35804864573578e-25	CPLM	1.01	4694	500	89
Ptprm	type	wound	1.24489434803888	0.121437087672967	2.10699329449543e-24	1.51207754075555e-23	CPLM	1.01	4694	528	89
Fbxl7	type	wound	1.24896117016387	0.130653946751179	1.8570235495013e-21	1.30705888291822e-20	CPLM	1.01	4694	478	90
Rsrp1	type	wound	-2.37282499912138	0.252356649887515	8.10142397665587e-21	5.59456825557745e-20	CPLM	1.01	4694	2450	48
Prr16	type	wound	1.17177970849234	0.124989025758123	1.04777530019139e-20	7.10158814574162e-20	CPLM	1.01	4694	519	89
Dse	type	wound	1.21544446397329	0.130746914131404	2.17694077606103e-20	1.44865513461516e-19	CPLM	1.01	4694	506	89
Gas7	type	wound	1.05751101985719	0.114245730717239	3.1383083477138e-20	2.05110867011295e-19	CPLM	1.01	4694	687	85
Robo1	type	wound	0.912549753680188	0.099577225089889	7.29780410189141e-20	4.68595842331975e-19	CPLM	1.01	4694	964	79
Cped1	type	wound	0.935215625298191	0.102569496113704	1.11215646128186e-19	7.01809077291654e-19	CPLM	1.01	4694	901	81
Tgfbr3	type	wound	0.916329522161224	0.100624419926516	1.23359980642684e-19	7.65250049410545e-19	CPLM	1.01	4694	929	80
Col3a1	type	wound	-2.81535295674567	0.312399747152521	2.88792361282753e-19	1.7616334038248e-18	CPLM	1.01	4694	2317	51
Gm19951	type	wound	0.628845289221308	0.0699798271527437	3.6424667790926e-19	2.18548006745556e-18	CPLM	1.01	4694	2057	56
Slc9a9	type	wound	1.07666205957504	0.120712388538347	6.60843268860915e-19	3.9011070387596e-18	CPLM	1.01	4694	581	88
Robo2	type	wound	0.984560013003978	0.114194271876274	8.8895445196952e-18	5.16440205429912e-17	CPLM	1.01	4694	735	84
Rora	type	wound	0.71486669527937	0.0842278502511442	2.8019267380858e-17	1.60235185334282e-16	CPLM	1.01	4694	1463	69
Dock1	type	wound	1.12260141319022	0.135179455763667	1.29743637341487e-16	7.30556481030525e-16	CPLM	1.01	4694	473	90
Exoc4	type	wound	0.832977998464723	0.100556214936953	1.54187787208207e-16	8.4784797198801e-16	CPLM	1.01	4694	989	79
Rian	type	wound	-3.08831723946001	0.372854182822508	1.55207142413106e-16	8.4784797198801e-16	CPLM	1.01	4694	2282	51
Foxp1	type	wound	0.904593970006749	0.109972920052043	2.49044575535215e-16	1.34044580361601e-15	CPLM	1.01	4694	826	82
Ghr	type	wound	-1.1406546529528	0.141927248758191	1.156305937101e-15	6.13344888375312e-15	CPLM	1.01	4694	2278	51
Zbtb20	type	wound	-0.863177031164676	0.108119880881632	1.7743197867296e-15	9.27715774204332e-15	CPLM	1.01	4694	2715	42
Large1	type	wound	0.980997214300827	0.126276964352574	9.67967491914253e-15	4.98980425409319e-14	CPLM	1.01	4694	601	87
Naaladl2	type	wound	0.614522750902369	0.0797193169849961	1.54280066574278e-14	7.84257005085912e-14	CPLM	1.01	4694	1753	63
Dmd	type	wound	0.634410590178063	0.0828067276933485	2.22108388807775e-14	1.11358452470747e-13	CPLM	1.01	4694	1653	65
Ddx5	type	wound	-1.60868730801264	0.211137037437492	3.06967657054075e-14	1.51824543894313e-13	CPLM	1.01	4694	1915	59
Ttn	type	wound	-1.47846375039242	0.197394064109768	8.18766547505678e-14	3.99558075182771e-13	CPLM	1.01	4694	1842	61
Snrnp70	type	wound	-2.19710416429359	0.297478854731524	1.78446989296558e-13	8.59363132665004e-13	CPLM	1.01	4694	1772	62
Ank2	type	wound	0.802588465732115	0.108739558499386	1.85084191164291e-13	8.79750830728966e-13	CPLM	1.01	4694	912	81
Prkce	type	wound	0.932632397171338	0.131014019300104	1.25587495453424e-12	5.8929517097376e-12	CPLM	1.01	4694	567	88
Hecw2	type	wound	0.937881349288667	0.136043661330822	6.14510562617498e-12	2.84697298630385e-11	CPLM	1.01	4694	538	89
Ddx17	type	wound	-2.34434023334997	0.340689210645399	6.71757984280479e-12	3.07329277808319e-11	CPLM	1.01	4694	1441	69
Srsf5	type	wound	-2.00928518655672	0.301807066562346	3.1046604318686e-11	1.402846565511e-10	CPLM	1.01	4694	1479	68
Ssh2	type	wound	0.929562181110486	0.140300217696119	3.84966126479824e-11	1.71826344258068e-10	CPLM	1.01	4694	497	89
Ube2e2	type	wound	0.76885819708831	0.117553160795625	6.78507657463037e-11	2.99197352568038e-10	CPLM	1.01	4694	771	84
Srsf2	type	wound	-2.32542616892152	0.358674204716115	9.8915819933437e-11	4.30990358281404e-10	CPLM	1.01	4694	1442	69
Zeb2	type	wound	-1.18669481422417	0.186982392205612	2.40963433713928e-10	1.03756019693291e-09	CPLM	1.01	4694	1594	66
H2-K1	type	wound	-1.13062734691047	0.180036175411625	3.69181288626994e-10	1.57116687950558e-09	CPLM	1.01	4694	1686	64
Peak1	type	wound	0.888557494392801	0.142128775395859	4.41830699165285e-10	1.8587360447643e-09	CPLM	1.01	4694	493	89
AY036118	type	wound	-1.04079667982409	0.166544847541552	4.48700952682127e-10	1.86618805320066e-09	CPLM	1.01	4694	1728	63
Rad51b	type	wound	0.706401256850396	0.113156258034144	4.68017276416147e-10	1.92465531649786e-09	CPLM	1.01	4694	885	81
Itgbl1	type	wound	-1.30923492509289	0.210666213982098	5.58659946469137e-10	2.27188378230783e-09	CPLM	1.01	4694	1411	70
Cyp7b1	type	wound	0.846860846853467	0.137074544517736	7.03644844183782e-10	2.83004409858532e-09	CPLM	1.01	4694	551	88
Clk1	type	wound	-1.48891060273981	0.250854868454669	3.14327016552003e-09	1.25047487019601e-08	CPLM	1.01	4694	1286	73
Gpc6	type	wound	0.560654352852673	0.0954764502320032	4.59766812117572e-09	1.80940487349496e-08	CPLM	1.01	4694	1322	72
Hnrnph1	type	wound	-2.69187103932222	0.461659164589834	5.88367681027265e-09	2.2908784176168e-08	CPLM	1.01	4694	1204	74
Chd9	type	wound	0.733068049813726	0.126111781529514	6.54855972450269e-09	2.52291879912419e-08	CPLM	1.01	4694	737	84
Ttc28	type	wound	0.838065187727077	0.144709349384644	7.43678769813093e-09	2.83527530991242e-08	CPLM	1.01	4694	505	89
Rrbp1	type	wound	-2.03503023121965	0.355960461382644	1.15127087548154e-08	4.34397051985817e-08	CPLM	1.01	4694	1003	79
Foxn3	type	wound	0.720016594429596	0.126150495956426	1.21629133889249e-08	4.54247581668012e-08	CPLM	1.01	4694	717	85
Tanc2	type	wound	0.814765236001433	0.143150901315845	1.33469594719029e-08	4.93433047143075e-08	CPLM	1.01	4694	510	89
Dlc1	type	wound	-0.670596896545923	0.120329011792042	2.64353910111865e-08	9.67535311009425e-08	CPLM	1.01	4694	2091	55
Pam	type	wound	0.810792648397293	0.146533991999044	3.31653391962225e-08	1.2018330837443e-07	CPLM	1.01	4694	497	89
Mcc	type	wound	0.735952594061109	0.134266898655296	4.44406558574394e-08	1.594635298414e-07	CPLM	1.01	4694	655	86
Zfpm2	type	wound	0.68899172356909	0.126463659323594	5.35013279437465e-08	1.90111514829235e-07	CPLM	1.01	4694	733	84
Adamts12	type	wound	0.771730555161344	0.141970647446421	5.73002435367827e-08	2.01652780139062e-07	CPLM	1.01	4694	549	88
Col5a2	type	wound	-1.14578844740368	0.212087340840289	6.89920974628584e-08	2.40486739727678e-07	CPLM	1.01	4694	1189	75
Sema3a	type	wound	0.664404440047582	0.124184028295324	9.20572726880514e-08	3.17858130224781e-07	CPLM	1.01	4694	766	84
Cdh4	type	wound	-0.90891495641913	0.16999476969612	9.38110553590885e-08	3.20886413658191e-07	CPLM	1.01	4694	1467	69
Exoc6b	type	wound	0.747569053425996	0.14018203853233	1.01227337385978e-07	3.43048198919148e-07	CPLM	1.01	4694	592	87
Elmo1	type	wound	0.659219473250547	0.123847151141318	1.06918337169563e-07	3.59010196367524e-07	CPLM	1.01	4694	775	83
Baz2b	type	wound	0.685913455512768	0.132703854234762	2.45446385747627e-07	8.1666706530574e-07	CPLM	1.01	4694	692	85
Srgap1	type	wound	0.724842377826769	0.142263962574432	3.62326403581489e-07	1.19469787126869e-06	CPLM	1.01	4694	555	88
Mir99ahg	type	wound	-0.523299357142213	0.103435706697196	4.37146252567224e-07	1.42853150392504e-06	CPLM	1.01	4694	2348	50
Prkcb	type	wound	0.73561300030916	0.145992922850135	4.86339108452401e-07	1.57522224507592e-06	CPLM	1.01	4694	543	88
Add3	type	wound	-1.63225457034204	0.335330573604519	1.16669698623079e-06	3.74571137684621e-06	CPLM	1.01	4694	830	82
Vps13b	type	wound	0.563353580131033	0.115911780610852	1.21097320841805e-06	3.8540538633131e-06	CPLM	1.01	4694	924	80
Man1a	type	wound	-0.729902667082308	0.150756222415672	1.32931273811592e-06	4.19421088060712e-06	CPLM	1.01	4694	1605	66
Tacc2	type	wound	0.750689562425525	0.155180828177751	1.35683992240082e-06	4.24447360340768e-06	CPLM	1.01	4694	475	90
Mbnl1	type	wound	-1.16547399487454	0.241917567707493	1.49838398831555e-06	4.6475299976567e-06	CPLM	1.01	4694	1005	79
Prrx1	type	wound	-1.22530578265849	0.255012607797727	1.59672738248817e-06	4.91094304193842e-06	CPLM	1.01	4694	948	80
Egfr	type	wound	-1.09350683846392	0.228631400004315	1.78134344673916e-06	5.43309751255443e-06	CPLM	1.01	4694	1074	77
Lrmda	type	wound	0.437458404562853	0.0919521546621023	2.01931744208449e-06	6.10801804795803e-06	CPLM	1.01	4694	1488	68
Fam193b	type	wound	-1.72881109128879	0.363793461954148	2.07251934657102e-06	6.21755803971306e-06	CPLM	1.01	4694	807	83
Gbf1	type	wound	0.711471539856637	0.15066888782497	2.40243559570635e-06	7.14871079697988e-06	CPLM	1.01	4694	522	89
Srrm2	type	wound	-1.56055622218804	0.330596660655837	2.42207042829512e-06	7.14901432867753e-06	CPLM	1.01	4694	828	82
Prkca	type	wound	0.590866920969951	0.125739149007135	2.68722973055327e-06	7.86820865105999e-06	CPLM	1.01	4694	792	83
Adam33	type	wound	-1.94310567351113	0.41583631498648	3.05488880458147e-06	8.8737246228319e-06	CPLM	1.01	4694	728	84
Sbf2	type	wound	0.683638244431301	0.147500603479699	3.66942508710829e-06	1.05748785974932e-05	CPLM	1.01	4694	547	88
Rbfox2	type	wound	-1.04753732829218	0.227760778311803	4.35096966491175e-06	1.2441053885607e-05	CPLM	1.01	4694	1017	78
Sparc	type	wound	-1.17252183832591	0.256772273540681	5.08902506737958e-06	1.44386292609374e-05	CPLM	1.01	4694	896	81
Ddx39b	type	wound	-1.31305784611766	0.290081656332088	6.14493101561576e-06	1.73003442439644e-05	CPLM	1.01	4694	844	82
Ltbp1	type	wound	0.66031605826309	0.148926600498531	9.46860065484202e-06	2.64542583181082e-05	CPLM	1.01	4694	525	89
Nfia	type	wound	-0.53589679179357	0.120999861014088	9.68675086824734e-06	2.6858718316504e-05	CPLM	1.01	4694	1873	60
Il31ra	type	wound	0.641720018506432	0.145947082772242	1.12218147778261e-05	3.08810842758222e-05	CPLM	1.01	4694	560	88
Ext1	type	wound	-0.965808629709759	0.220644766306784	1.22821117164928e-05	3.35466633450474e-05	CPLM	1.01	4694	1052	78
Ccnl2	type	wound	-1.39041977732998	0.318115668547573	1.26468611002645e-05	3.4287045649606e-05	CPLM	1.01	4694	758	84
Dapk1	type	wound	-0.728396070506053	0.167382024543975	1.37958534773255e-05	3.71270762698612e-05	CPLM	1.01	4694	1353	71
Cmss1	type	wound	-0.306145556696988	0.0706474360349033	1.49875940972513e-05	4.00398499240438e-05	CPLM	1.01	4694	3691	21
Dst	type	wound	0.588855905051352	0.136534270816322	1.64450927332587e-05	4.36152459447297e-05	CPLM	1.01	4694	657	86
Rsrc1	type	wound	0.656594904387999	0.152383269893535	1.67472269599619e-05	4.40970148729932e-05	CPLM	1.01	4694	526	89
Fndc1	type	wound	-1.20454464188834	0.282039023785862	1.98586063407203e-05	5.19160708621689e-05	CPLM	1.01	4694	821	83
Dnm1	type	wound	-1.39049397499875	0.326592445961638	2.10688798798237e-05	5.46894328795423e-05	CPLM	1.01	4694	699	85
Fgf13	type	wound	0.677539934921081	0.16057731506479	2.4957769464984e-05	6.43277720012967e-05	CPLM	1.01	4694	479	90
Lncpint	type	wound	-1.38360993116889	0.328196746760351	2.53584280922261e-05	6.47941506875818e-05	CPLM	1.01	4694	721	85
Snhg9	type	wound	-2.93220814835581	0.695726793326623	2.54927805983928e-05	6.47941506875818e-05	CPLM	1.01	4694	667	86
Pdzrn3	type	wound	-0.895797816682346	0.212798243526148	2.60597387573565e-05	6.57783750702929e-05	CPLM	1.01	4694	1028	78
Tbc1d5	type	wound	0.589804482086785	0.140731953068994	2.82864500389378e-05	7.09098679058304e-05	CPLM	1.01	4694	632	87
Sik3	type	wound	0.6086091521763	0.146204447970325	3.20106797397975e-05	7.97000597603122e-05	CPLM	1.01	4694	574	88
Tead1	type	wound	0.617105148737783	0.148420719670863	3.2704685319511e-05	8.08778028847367e-05	CPLM	1.01	4694	570	88
Plpp3	type	wound	-1.0576790710536	0.255081255869114	3.43647972622118e-05	8.44128577044934e-05	CPLM	1.01	4694	858	82
Mbd5	type	wound	0.663887899149709	0.162749140648344	4.59386706806102e-05	0.000112090356460689	CPLM	1.01	4694	501	89
Wsb1	type	wound	-2.97245233405104	0.729004055941011	4.62932791607283e-05	0.000112207550813421	CPLM	1.01	4694	705	85
Atp6v0b	type	wound	-1.49512635087844	0.368607062987275	5.06976297617656e-05	0.000122074555873725	CPLM	1.01	4694	642	86
Clec2d	type	wound	-2.40952210282434	0.595576859269544	5.30067938114026e-05	0.000126800565588061	CPLM	1.01	4694	617	87
C7	type	wound	-1.16246062132692	0.289226877917813	5.93116048491985e-05	0.000140961346589654	CPLM	1.01	4694	723	85
Cyp2b19	type	wound	-2.9349073223432	0.73403364884387	6.47719193682183e-05	0.000152129293373059	CPLM	1.01	4694	668	86
Grina	type	wound	-2.78491251223298	0.696564015755882	6.48419938967136e-05	0.000152129293373059	CPLM	1.01	4694	561	88
Hnrnpdl	type	wound	-1.88987898924855	0.475715024985397	7.21245291350206e-05	0.000168137437346609	CPLM	1.01	4694	596	87
Ebf1	type	wound	-0.461593919984485	0.117005893577329	8.09490176852366e-05	0.000187514813118966	CPLM	1.01	4694	1885	60
Adk	type	wound	0.521043638530898	0.134095605354111	0.000103479105917324	0.000238197187205915	CPLM	1.01	4694	759	84
Akap8l	type	wound	-1.07368792171449	0.276537306847096	0.000104759518359652	0.000239637398247703	CPLM	1.01	4694	732	84
Gsn	type	wound	-1.93772765235039	0.499363814226568	0.000105718359896681	0.000240328693926617	CPLM	1.01	4694	506	89
Sult5a1	type	wound	-1.54976466581762	0.40014887566395	0.000108980971817291	0.000246216269661287	CPLM	1.01	4694	588	87
Lama2	type	wound	0.41842916256552	0.108354810219943	0.000114136944103687	0.000256282954245089	CPLM	1.01	4694	1162	75
Utrn	type	wound	0.481007367136228	0.125626467362158	0.000130411573893951	0.000291040463690159	CPLM	1.01	4694	900	81
Aebp1	type	wound	-2.72253780125746	0.715640164306099	0.000143992538054416	0.000319401629866159	CPLM	1.01	4694	540	88
Antxr1	type	wound	0.484517262190358	0.12760376564074	0.000148280878392637	0.000326932539106657	CPLM	1.01	4694	795	83
Nova1	type	wound	-1.2071299020932	0.318321756346907	0.000151214540731755	0.000331404322801331	CPLM	1.01	4694	677	86
Srsf6	type	wound	-1.98559297086371	0.524039593888456	0.00015314219310843	0.000333631206414794	CPLM	1.01	4694	527	89
Gls	type	wound	-1.44817645336182	0.382929026798172	0.000157610069370955	0.000341333049643607	CPLM	1.01	4694	542	88
Arglu1	type	wound	-1.43482938390916	0.380506957627503	0.000164703643461435	0.000354597255922854	CPLM	1.01	4694	539	89
Ahnak	type	wound	-0.693710316734017	0.185049401819286	0.000179832444705701	0.000382666713734225	CPLM	1.01	4694	1061	77
Lpar1	type	wound	-1.03866327897677	0.276966467201281	0.000178865311658838	0.000382666713734225	CPLM	1.01	4694	710	85
Tnnt3	type	wound	-2.71374898847232	0.7287026524552	0.000198327809799083	0.00041958369009517	CPLM	1.01	4694	557	88
Fam172a	type	wound	0.4663645792862	0.125607685646643	0.000207303350795876	0.000436051875812014	CPLM	1.01	4694	864	82
Safb	type	wound	-1.46680955437887	0.395528263894468	0.000210914475187015	0.000441112559533987	CPLM	1.01	4694	562	88
Bmp1	type	wound	-1.20988587203316	0.326976700422644	0.000217880439647162	0.00045309227790262	CPLM	1.01	4694	598	87
Ascc3	type	wound	0.603813194875613	0.163257508242119	0.000219329990276846	0.00045352981040297	CPLM	1.01	4694	503	89
Tial1	type	wound	-2.53568266613271	0.685979498027536	0.000221138698112454	0.000454700918590776	CPLM	1.01	4694	470	90
Pi16	type	wound	-0.986104545124982	0.267635317478827	0.000231728308200273	0.000473813188834078	CPLM	1.01	4694	759	84
Tnxb	type	wound	-0.842335419785266	0.228995930542374	0.000237344586449672	0.000482600659114333	CPLM	1.01	4694	845	82
Fbxl17	type	wound	0.485432738577568	0.132162074538068	0.000242380482327831	0.000490117439403238	CPLM	1.01	4694	772	84
Dcn	type	wound	-0.947563332394695	0.26441707589207	0.00034234149165565	0.000688444977725099	CPLM	1.01	4694	737	84
Sec16b	type	wound	-1.4401075496092	0.40281336883562	0.000353586727417791	0.000707173454835582	CPLM	1.01	4694	546	88
Dennd1a	type	wound	0.458218736542993	0.128475057280224	0.000365255456796459	0.00072654074558426	CPLM	1.01	4694	830	82
Myh4	type	wound	-2.64612257012568	0.746298622114022	0.000395450453597247	0.000782350627116717	CPLM	1.01	4694	519	89
Tbx15	type	wound	-0.943371859145723	0.266816252715895	0.000410683977555314	0.000808120084866909	CPLM	1.01	4694	696	85
Psd3	type	wound	0.430905882867524	0.122757588655445	0.000451947912036352	0.000884561154039064	CPLM	1.01	4694	929	80
Mllt10	type	wound	0.545344344811894	0.15772601446195	0.000549968817140558	0.00107068397379492	CPLM	1.01	4694	546	88
Dleu2	type	wound	-0.623904155200681	0.180578569226361	0.000555108049089436	0.00107497114268113	CPLM	1.01	4694	1129	76
Eif4a2	type	wound	-1.0579488804389	0.309998480175736	0.00064853787755923	0.0012492887536141	CPLM	1.01	4694	584	88
Gm47283	type	wound	-0.753932314898047	0.2226565621336	0.000714819576126093	0.00136592855964531	CPLM	1.01	4694	803	83
Atp2a1	type	wound	-1.29513135364954	0.382562516417547	0.000716552687027048	0.00136592855964531	CPLM	1.01	4694	479	90
Cpeb1	type	wound	-0.880835771191396	0.262456138809589	0.000796709643609642	0.00151085870238927	CPLM	1.01	4694	686	85
Pard3	type	wound	0.465373850443596	0.139402954537396	0.000849387184991376	0.00160245211189095	CPLM	1.01	4694	711	85
Nisch	type	wound	-0.774381846204354	0.233329184021251	0.00091082034131381	0.00170953971754284	CPLM	1.01	4694	735	84
Xdh	type	wound	-1.00287304906473	0.305754124349617	0.00104565418241926	0.00195259913655841	CPLM	1.01	4694	556	88
Greb1l	type	wound	0.50458150225055	0.154344484951545	0.00108633443743292	0.00201826601066218	CPLM	1.01	4694	572	88
Macf1	type	wound	0.415408174699953	0.127413426404018	0.00112082148458822	0.00207182153211763	CPLM	1.01	4694	861	82
Zfand3	type	wound	-0.619299934197869	0.191771183293224	0.00124918575073683	0.00229749741090291	CPLM	1.01	4694	940	80
Nsd1	type	wound	0.528654415231414	0.164392194085792	0.00130958454499133	0.00239653971733413	CPLM	1.01	4694	482	90
Pbx1	type	wound	-0.419616623355928	0.132488078023904	0.00154900018776995	0.00282056750608857	CPLM	1.01	4694	1547	67
Flrt2	type	wound	-0.757272335743713	0.24133420402258	0.00171242298100362	0.0031027069853828	CPLM	1.01	4694	774	84
Neb	type	wound	0.514709905469189	0.170601163658129	0.00256628760290157	0.00462690277173387	CPLM	1.01	4694	483	90
Tmcc1	type	wound	0.474592346541229	0.157863364924838	0.00265805762738754	0.00476886809619529	CPLM	1.01	4694	581	88
Ncoa1	type	wound	0.4170490155318	0.141913986156029	0.00331150315210258	0.00591224465204656	CPLM	1.01	4694	750	84
Adamtsl5	type	wound	-0.749039477535803	0.257050687595787	0.00358544151893311	0.00637025046567728	CPLM	1.01	4694	667	86
Tmeff2	type	wound	0.478608171358116	0.164718484151735	0.00368248733995157	0.00651106457208828	CPLM	1.01	4694	525	89
Pid1	type	wound	0.303892669587108	0.104828606814746	0.00376153687680904	0.0066188581582313	CPLM	1.01	4694	1334	72
Sptbn1	type	wound	-0.547809771163737	0.19037740504937	0.00402657669724024	0.00705132569947334	CPLM	1.01	4694	920	80
Airn	type	wound	-0.485145832230625	0.168725643727399	0.00405392740021225	0.0070654163260842	CPLM	1.01	4694	1073	77
Tnrc6b	type	wound	0.426483580580046	0.149547459886063	0.00436586307960281	0.0075730136831025	CPLM	1.01	4694	655	86
Tom1l2	type	wound	0.476811323068533	0.169170729216848	0.004844745536915	0.00836404182316458	CPLM	1.01	4694	500	89
Ar	type	wound	-0.745848382859515	0.264962948198507	0.00489934188729532	0.00841858746831027	CPLM	1.01	4694	580	88
Celf2	type	wound	-0.224813062626669	0.0799271325425852	0.00493278216568411	0.00843644052635693	CPLM	1.01	4694	2716	42
Clk4	type	wound	-0.916488988266289	0.328143667278677	0.00524413607621996	0.00892722699486747	CPLM	1.01	4694	478	90
Mitf	type	wound	-0.461486826267536	0.168088274704888	0.00606484317270956	0.0102765398204245	CPLM	1.01	4694	1073	77
