feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
Trdn	type	wound	-1.57948485612068	0.252078067231194	8.32188445058813e-10	2.90860010187629e-08	CPLM	1.179	477	432	9
Gm48099	type	wound	2.30488285076155	0.373015101790799	1.38809940049127e-09	4.7360629545333e-08	CPLM	1.01	477	78	84
Galnt17	type	wound	0.978528811204441	0.159964448414766	1.99228533546564e-09	6.55373288372496e-08	CPLM	1.304	477	413	13
Dlg2	type	wound	2.3838509020855	0.389808318813542	2.01231156234402e-09	6.55373288372496e-08	CPLM	1.221	477	58	88
Fbxw4	type	wound	2.16881347540806	0.36055809687813	3.59082659310971e-09	1.14347877953916e-07	CPLM	1.01	477	67	86
Zcchc24	type	wound	2.11697908013416	0.354060639484611	4.41253793213788e-09	1.37460149059861e-07	CPLM	1.01	477	74	84
Ptprd	type	wound	1.80533723206339	0.302382655085627	4.63889942075004e-09	1.41437082339038e-07	CPLM	1.01	477	123	74
Ank3	type	wound	0.977367182007944	0.16730062141602	9.58359424347352e-09	2.86110219810366e-07	CPLM	1.323	477	427	10
Adamtsl1	type	wound	2.04336994866297	0.362173957029904	2.89264401488081e-08	8.45950790474327e-07	CPLM	1.01	477	91	81
Runx1	type	wound	2.18733106714961	0.390572782623946	3.62618186074361e-08	1.01888600126384e-06	CPLM	1.129	477	72	85
Samd4	type	wound	1.12786910157189	0.201280559043727	3.56485507579626e-08	1.01888600126384e-06	CPLM	1.179	477	369	23
Elp4	type	wound	1.41597608778218	0.271187212329116	2.66068383971232e-07	7.33223065828415e-06	CPLM	1.01	477	143	70
Reep3	type	wound	1.75230729084749	0.338639196536977	3.37676850290958e-07	9.13001748050835e-06	CPLM	1.01	477	95	80
Alpk3	type	wound	1.27458885701749	0.248911950616978	4.43280387221706e-07	1.17633480534945e-05	CPLM	1.01	477	289	39
Htt	type	wound	2.13097313292108	0.419266187084877	5.36276597764428e-07	1.38395681889169e-05	CPLM	1.01	477	57	88
Wwox	type	wound	1.21781838579432	0.239684105350161	5.40834486098638e-07	1.38395681889169e-05	CPLM	1.122	477	262	45
Ppara	type	wound	1.94270340173648	0.38331551929444	5.76411731976923e-07	1.43766873764138e-05	CPLM	1.01	477	91	81
Airn	type	wound	1.25951241378749	0.248607992777327	5.81889649568739e-07	1.43766873764138e-05	CPLM	1.295	477	301	37
Dis3l2	type	wound	1.6151056986069	0.319074721056135	5.9482885355568e-07	1.44472838499202e-05	CPLM	1.01	477	123	74
Gmds	type	wound	2.13337676953818	0.433345400893469	1.17758369167767e-06	2.81246238362351e-05	CPLM	1.01	477	51	89
Taf3	type	wound	1.85265038943306	0.377502953848827	1.26901197341651e-06	2.9811379637801e-05	CPLM	1.01	477	88	82
Sntb1	type	wound	1.93260284958593	0.397756616080496	1.60702691773914e-06	3.71430576309707e-05	CPLM	1.16	477	85	82
Lars2	type	wound	1.30329448675982	0.27069864454532	1.98612273738684e-06	4.51764108361165e-05	CPLM	1.01	477	218	54
Hip1	type	wound	1.6932918521644	0.355773754914451	2.58038169122685e-06	5.77763588051261e-05	CPLM	1.01	477	98	79
Focad	type	wound	1.7843330052304	0.381588066326353	3.81644633810387e-06	8.28631454924674e-05	CPLM	1.01	477	100	79
Zbtb20	type	wound	-1.48499628891185	0.317507861028418	3.79929854311831e-06	8.28631454924674e-05	CPLM	1.151	477	412	14
Prkg1	type	wound	1.07144731534352	0.230502480091205	4.34193904465531e-06	9.28656515073292e-05	CPLM	1.307	477	318	33
Pid1	type	wound	1.66388520904795	0.361995690001374	5.51639822865502e-06	0.000116249980318568	CPLM	1.01	477	113	76
Gpc6	type	wound	1.62800578655661	0.355842533698084	6.08344948703682e-06	0.000126341784274257	CPLM	1.01	477	113	76
Gm28653	type	wound	1.49606545497834	0.328739259164969	6.79251062823468e-06	0.000139052396146576	CPLM	1.499	477	254	47
Gm37240	type	wound	1.47462991157388	0.324920003672104	7.189210141887e-06	0.000145100537089071	CPLM	1.01	477	124	74
Ripor2	type	wound	2.08454281551663	0.459931511113401	7.39282222583751e-06	0.00014713769791146	CPLM	1.01	477	50	90
Zeb1	type	wound	1.24559304521531	0.275430187756762	7.73345742888499e-06	0.000151808828706742	CPLM	1.01	477	208	56
Neat1	type	wound	-1.0378313240861	0.230289021725364	8.30294264839853e-06	0.000160785362366961	CPLM	1.174	477	437	8
Musk	type	wound	2.0245831368108	0.450332736615624	8.72142794291578e-06	0.000166637416562644	CPLM	1.105	477	58	88
Fgf13	type	wound	-1.22819134143198	0.27404793021141	9.29226964065088e-06	0.000175208189408588	CPLM	1.191	477	414	13
Tmcc3	type	wound	1.61351043097574	0.370136644558511	1.60119227576327e-05	0.000297988120931009	CPLM	1.01	477	99	79
Dph6	type	wound	1.64970499647993	0.379011144189244	1.64807087228823e-05	0.000302780199998594	CPLM	1.01	477	81	83
Map3k20	type	wound	1.04994360262858	0.242539683141529	1.82821843449018e-05	0.000331624938813219	CPLM	1.01	477	252	47
Inpp4b	type	wound	1.48220422547331	0.343241808894132	1.91562478449761e-05	0.000343136289523134	CPLM	1.01	477	141	70
Magi2	type	wound	1.99310258739962	0.463429837672791	2.06704638972887e-05	0.000365688577343392	CPLM	1.01	477	60	87
Filip1l	type	wound	-2.22400975071964	0.519315634163492	2.23662644089383e-05	0.0003908641085123	CPLM	1.159	477	394	17
Dpyd	type	wound	1.46917320541264	0.346290741283347	2.65729477341534e-05	0.000458783543410142	CPLM	1.01	477	124	74
Ryr1	type	wound	-1.35238535365893	0.329157917674924	4.6878582838593e-05	0.000799726300091711	CPLM	1.149	477	421	12
Zfp652	type	wound	1.53995937096113	0.3784606345728	5.52835358846703e-05	0.00093201537556156	CPLM	1.01	477	90	81
Astn2	type	wound	2.08452397718292	0.513938995834428	5.83487383240152e-05	0.000972252814166439	CPLM	1.277	477	50	90
Pitpna	type	wound	1.76844586545465	0.436387909897359	5.9202082817025e-05	0.000975133157204562	CPLM	1.01	477	73	85
Schip1	type	wound	1.35773424930139	0.339270809559768	7.28727738038441e-05	0.00118666687341942	CPLM	1.16	477	144	70
Sorbs2	type	wound	1.80935881994258	0.45327015883004	7.59511561573751e-05	0.00122289895251144	CPLM	1.01	477	65	86
Pik3c2a	type	wound	1.97247821426559	0.494896684616296	7.7880676285842e-05	0.00124003343464013	CPLM	1.01	477	49	90
Asxl1	type	wound	1.31042289725726	0.330596773166842	8.51072675295111e-05	0.00134020565241527	CPLM	1.01	477	145	70
Myo1e	type	wound	1.64825445609255	0.418597563284783	9.46399385812372e-05	0.00147411991290123	CPLM	1.01	477	83	83
Ablim2	type	wound	1.29276899530922	0.330543404825866	0.000105294270110055	0.00162243751685708	CPLM	1.01	477	160	66
Kcnq5	type	wound	-1.10812502518867	0.286307380065441	0.000123847133088038	0.00186813622858061	CPLM	1.394	477	398	17
Ubac2	type	wound	1.48410161091117	0.383328983331583	0.000123252622857362	0.00186813622858061	CPLM	1.01	477	89	81
Eif4enif1	type	wound	1.8719115643834	0.488922246662645	0.000146103727648644	0.00218090251792195	CPLM	1.01	477	49	90
Maml3	type	wound	1.50840569154156	0.39776196487142	0.000168550216497943	0.00249002536331497	CPLM	1.01	477	85	82
Magi1	type	wound	1.87895893772758	0.496090391171454	0.000171672825848775	0.00251027713715607	CPLM	1.01	477	51	89
Aff4	type	wound	1.3241608697223	0.350886975742705	0.000181148492414029	0.00262207868312428	CPLM	1.01	477	112	77
Antxr1	type	wound	1.66494338526987	0.44409438305436	0.000199362094326761	0.00285685881170249	CPLM	1.01	477	81	83
Ghr	type	wound	-1.58135148189331	0.423218795243588	0.000209305115330805	0.00296964584424795	CPLM	1.166	477	377	21
Arhgef3	type	wound	1.59665465024578	0.432375700876973	0.000247604594176069	0.00341170561013757	CPLM	1.01	477	82	83
Rptor	type	wound	1.21990388816889	0.330166543935815	0.000245656706206872	0.00341170561013757	CPLM	1.01	477	147	69
Pdzrn3	type	wound	-2.16024220993326	0.584467983737729	0.000244466800146225	0.00341170561013757	CPLM	1.203	477	360	25
Phf20	type	wound	1.3663412469418	0.371569212240651	0.000262722838341779	0.00358554121279781	CPLM	1.01	477	105	78
Auts2	type	wound	1.44423478331654	0.393750225712993	0.000272211423381083	0.00367999028023672	CPLM	1.157	477	145	70
Atxn7l1	type	wound	1.07465032165653	0.295213438582011	0.000302279413019014	0.00404828410146026	CPLM	1.01	477	217	55
Arhgap15	type	wound	1.76928335955723	0.488443546793371	0.000323455350846638	0.00429177331262252	CPLM	1.01	477	63	87
Glg1	type	wound	1.6154807334158	0.450047150402823	0.000365639856334627	0.00480699003786716	CPLM	1.01	477	62	87
Gas7	type	wound	1.95107363802191	0.543955658674564	0.00036942111390787	0.00481254960209071	CPLM	1.01	477	50	90
Nrap	type	wound	1.04355534716118	0.291246359818097	0.000374634788933492	0.0048365013742495	CPLM	1.295	477	341	29
Sema3a	type	wound	1.80933864258484	0.506195974931918	0.000386949467277289	0.0049508802375746	CPLM	1.01	477	54	89
Pdgfd	type	wound	1.76443600685707	0.49471247645169	0.000398325819359584	0.00505133539063969	CPLM	1.01	477	52	89
Gm43824	type	wound	1.58317063542783	0.44719986403881	0.000439232440068502	0.00552122882998389	CPLM	1.139	477	70	85
Zfhx3	type	wound	1.1648999196444	0.337524998119056	0.00060770776368892	0.00757256717709759	CPLM	1.01	477	146	69
Glud1	type	wound	1.76943037735479	0.515682131683457	0.000653281283316658	0.00807027654304113	CPLM	1.01	477	51	89
Arpp21	type	wound	1.2561168935598	0.367818296256042	0.000692384710652078	0.00848023325097801	CPLM	1.01	477	114	76
Rcor1	type	wound	1.65541264930838	0.490134059301068	0.000791678828756226	0.00959841599999801	CPLM	1.01	477	63	87
Atg4a	type	wound	1.57264161175658	0.465891357635678	0.000797077113747218	0.00959841599999801	CPLM	1.01	477	67	86
Rsu1	type	wound	1.36443861872493	0.40512665065056	0.000818911467083465	0.00977916776942171	CPLM	1.01	477	109	77
Abcc4	type	wound	1.32146589210519	0.39465964669192	0.000877514841297686	0.0103923865089222	CPLM	1.01	477	117	75
Mybpc1	type	wound	-1.12257699031651	0.336912442374668	0.000929669864050653	0.0108593047926217	CPLM	1.282	477	380	20
Nckap5	type	wound	2.46955059523942	0.741336971535884	0.000932096643051272	0.0108593047926217	CPLM	1.36	477	48	90
Cped1	type	wound	0.868186049446533	0.261442566251187	0.000966903881494601	0.010923667830455	CPLM	1.01	477	295	38
Utrn	type	wound	1.20870702869743	0.363582863800218	0.000954518914613174	0.010923667830455	CPLM	1.111	477	161	66
Por	type	wound	1.71361603278973	0.515720276415807	0.000960122319811496	0.010923667830455	CPLM	1.01	477	53	89
Tmem39a	type	wound	1.67040174658172	0.503073128852138	0.000968112920075212	0.010923667830455	CPLM	1.01	477	48	90
Inpp5a	type	wound	1.47468322853251	0.445511693721572	0.0010036310417534	0.0112359631471299	CPLM	1.01	477	80	83
Naaladl2	type	wound	1.32522329682311	0.404115710773485	0.00111700405086514	0.0124082698053469	CPLM	1.01	477	151	68
Hs3st5	type	wound	-2.27511878175758	0.699637345003733	0.00122809866314061	0.0135374260329268	CPLM	1.238	477	299	37
Mcc	type	wound	1.66183087404159	0.520656594767172	0.00150762013777519	0.0164917531101668	CPLM	1.01	477	53	89
Dhx57	type	wound	1.61397273462216	0.508701552251114	0.00160799034635404	0.0174564406539799	CPLM	1.01	477	56	88
Hmgb1	type	wound	1.52161682691971	0.483185808859978	0.00174072960388978	0.0187553798674741	CPLM	1.01	477	66	86
Dysf	type	wound	0.920093035473146	0.293216824119661	0.00180724986023087	0.0193267839530659	CPLM	1.01	477	251	47
Traf3	type	wound	1.60222295518046	0.513125497014863	0.00190279925997935	0.0201978617744475	CPLM	1.01	477	60	87
Obscn	type	wound	-2.09830306911764	0.68465648342817	0.00230246966282599	0.0242605810796297	CPLM	1.01	477	364	24
Man1a	type	wound	1.40530111368992	0.459617284054332	0.00235745197392235	0.0244799179610922	CPLM	1.01	477	141	70
Cdh13	type	wound	0.551694235010811	0.180313266066722	0.00234133193513693	0.0244799179610922	CPLM	1.164	477	404	15
Rora	type	wound	-0.824155214751547	0.27107438867715	0.00249372635443942	0.0257087040713071	CPLM	1.168	477	398	17
Bbs9	type	wound	1.3955955400893	0.460337596316221	0.00256488578721745	0.0262534380934472	CPLM	1.01	477	94	80
Nfat5	type	wound	0.894349236908059	0.296071236188471	0.00265767980155242	0.0270103202526568	CPLM	1.01	477	229	52
Itpr2	type	wound	1.48920632017563	0.49436959484125	0.00273080876179964	0.0275580912370344	CPLM	1.01	477	62	87
Cdk19	type	wound	1.53259567540475	0.509318172762502	0.00275937719170336	0.0276516609490274	CPLM	1.01	477	50	90
Bicc1	type	wound	1.26465827495479	0.425000476148843	0.00307261889027703	0.0305768254844929	CPLM	1.01	477	99	79
Lgmn	type	wound	1.50146324200033	0.506595168990654	0.0031909770293221	0.0315356557449556	CPLM	1.01	477	60	87
Tead1	type	wound	-1.15719787508327	0.392905585781769	0.00338551998177004	0.0332291105060032	CPLM	1.122	477	368	23
Peak1	type	wound	1.11430134649473	0.382669038012636	0.00376119720116452	0.0366652761174746	CPLM	1.01	477	139	71
Cast	type	wound	1.04336546820227	0.360119948879203	0.0039381061437814	0.0381304466489105	CPLM	1.01	477	183	62
Gbe1	type	wound	0.784793516352526	0.271703658330974	0.00404869887132824	0.038422420414658	CPLM	1.159	477	304	36
Mlip	type	wound	-0.893657251931566	0.309175782712571	0.00402305840777084	0.038422420414658	CPLM	1.135	477	390	18
Pacrg	type	wound	1.47799246268664	0.511686160231909	0.00404797314248999	0.038422420414658	CPLM	1.01	477	60	87
Msra	type	wound	1.50329062226659	0.521175457766495	0.00409950003243921	0.0386485759637197	CPLM	1.01	477	59	88
Lamc1	type	wound	1.16643600770275	0.40488022424631	0.00414426722059755	0.0388152609615444	CPLM	1.01	477	109	77
Zfpm2	type	wound	1.53654506420895	0.538148413493765	0.00448861278035742	0.0417674163263129	CPLM	1.01	477	58	88
Dock1	type	wound	1.37657492615702	0.48303033895921	0.00456379883511044	0.0421930563271824	CPLM	1.01	477	68	86
Ntn4	type	wound	1.46374365173961	0.515081445938184	0.00467936159802385	0.0429841357049242	CPLM	1.01	477	63	87
Zfp710	type	wound	1.16133758558604	0.410171806820295	0.00483200944278421	0.0441036275892342	CPLM	1.01	477	120	75
Pvt1	type	wound	1.07517405327173	0.380816738282369	0.00495228299771487	0.0449153261754773	CPLM	1.01	477	140	71
Smim14	type	wound	1.28090123370768	0.454669550406912	0.00504609071409063	0.0454782892659866	CPLM	1.01	477	94	80
Pcmt1	type	wound	1.30024164339153	0.462247823562086	0.00511365132962508	0.0457991397209547	CPLM	1.01	477	78	84
Fer	type	wound	1.30655006580106	0.465355602536233	0.0051960137418584	0.0460913017904704	CPLM	1.01	477	93	81
Nbas	type	wound	1.1279322151936	0.401868488701672	0.00521060076068123	0.0460913017904704	CPLM	1.01	477	105	78
